date,text,hash_tags
2020-09-17,"We all want a COVID-19 vaccine as soon as possible, but it needs to be based on science — not politics. Tune in as I discuss how we can develop and equitably distribute a safe and effective vaccine:Joe BidenWe all want a COVID-19 vaccine as soon as possible, but it needs to be based on science — not politics. Tune in as I discuss how we can develop and equitably distribute a safe and effective vaccine:pscp.tv2.13.41.1",
2020-09-17,"Yesterday, I met with some of our nation's top experts to discuss how we distribute a safe and effective COVID-19 vaccine. If I win this election, I know that there won't be a minute to waste. I'll get to work on day one implementing an effective distribution plan.36.32.6",
2020-09-17,"President Trump promised the opioid crisis would end ""quickly"" if he won, but the fact is drug overdose deaths are up nearly 10% across the country. It's heartbreaking.As president, I promise I'll take action to end this epidemic.The Biden Plan to End the Opioid Crisis | Joe Biden for President: Official Campaign WebsiteTHE BIDEN PLAN TO END THE OPIOID CRISIS AND ENSURE ACCESS TO EFFECTIVE TREATMENT AND RECOVERY FOR SUBSTANCE USE DISORDERS Millions of families are impacted by the opioid crisis. It’s ravaging...joebiden.com3.84.71.6",
2020-09-17,We’re going to get this virus under control and get your life back on track.2.33.222.9,
2020-09-18,"If you make under $400,000, you will not pay a penny more in taxes when I'm president.The super-wealthy and big corporations will finally pay their fair share — and we'll invest that money in working families.We're going to reward work — not wealth.1.94.621.5",
2020-09-18,This election is Scranton vs. Park Avenue.1.31.911.3,
2020-09-18,"We've had to endure President Trump's incompetence and dishonesty when it comes to testing, wearing masks, and socially distancing.  We can't afford a repeat of those fiascos with a COVID-19 vaccine.The stakes are too high.7.51.25.3",
2020-09-18,"Donald Trump wants to give his rich friends another tax cut, so they pay a lower tax rate than tens of millions of essential workers and middle class Americans.We need a president who cares about more than the wealthy and well-connected.3.81.14.7",
2020-09-18,"The 100 richest Americans have made more than $300 billion during the COVID-19 crisis. Now, in the middle of a pandemic and economic crisis, Donald Trump wants to give them a $29 billion tax break. Let that sink in.3.82.47.7",
2020-09-18,"., the job is to be president of all Americans. For the love of God start acting like it. Alan RappeportTrump says if you ""take the blue states out"" US Covid deaths would be at a very low level.6.52.815.2",
2020-09-18,"Ahead of , Jill and I want to wish everyone in the Jewish community a very happy, healthy, and sweet New Year. Tune in to our virtual event:Joe BidenAhead of , Jill and I want to wish everyone in the Jewish community a very happy, healthy, and sweet New Year. Tune in to our virtual event:pscp.tv77128.3","['#RoshHashanah', '#RoshHashanah']"
2020-09-18,"I’m looking forward to being back in my home town of Scranton, Pennsylvania, for tonight’s CNN Town Hall. Tune in at 8 PM ET to watch.1.53.51.4",
2020-09-18,"No surprise, Donald Trump is lying about my tax plan. Here’s the truth about how I’ll make corporations pay their fair share while ensuring Americans making under $400,000 don’t pay a penny more.2.413",
2020-09-19,"Ruth Bader Ginsburg stood for all of us. She was an American hero, a giant of legal doctrine, and a relentless voice in the pursuit of that highest American ideal: Equal Justice Under Law. May her memory be a blessing to all people who cherish our Constitution and its promise.3.94.630.9",
2020-09-19,"Let me be clear: The voters should pick a President, and that President should select a successor to Justice Ginsburg.5952.9",
2020-09-19,"Jill and I wish our friends in the Jewish community a very healthy and happy New Year. As we mark this new beginning, let us commit to pursuing peace and justice in the year ahead. .56.35.6",['#RoshHashanah1']
2020-09-19,"A Biden-Harris administration will create millions of good-paying, union jobs and ensure the future is made in America — by all of America. I’m speaking live from Hermantown, MN on how we’ll get it done. Tune in.Joe BidenA Biden-Harris administration will create millions of good-paying, union jobs and ensure the future is made in America — by all of America. I’m speaking live from Hermantown, MN on how we’ll get it...pscp.tv2.23.21",
2020-09-19,"When we needed Donald Trump to tell the truth about COVID-19, he lied to us.When we needed him to take action to contain its spread, he spent his days golfing.When we needed a president the most, he was nowhere to be found.It's unforgivable.6.51.67",
2020-09-19,"I can't believe I have to say this, but if I'm elected president, I won't put a climate change denier — one who called the scientific community ""a bunch of thugs"" — in charge of the National Oceanic and Atmospheric Administration.NOAA taps David Legates, professor who questions the seriousness and severity of global warming,...NOAA is appointing Legates to a top position, raising concerns about his influence on the agency's climate science work.washingtonpost.com2.81.14.5",
2020-09-19,"Virginia — early voting is now open! The future of our country is on the ballot, and your voice is absolutely critical to deciding who we are as a nation. This is our moment. Head to http://IWillVote.com/VA to make a plan to vote. Democracy depends on it. Tim Kaine1.44.92.1",
2020-09-19,"Amy is right: our democracy depends on your vote. And you don't have to wait until November to cast your ballot.If you're in Minnesota, head to http://IWillVote.com/MN and make your plan to vote today. Amy KlobucharEarly voting starts TODAY in Minnesota!Our democracy depends on your vote. The stakes could not be higher.1.12.81.1",
2020-09-19,"Let's be honest: my campaign wouldn't be here if it weren't for the support of Black Americans. And I know we don't have a chance to win without your support.I'll do everything I can to earn your vote—and together, we'll build a nation that works for all.  Nat'l Urban LeagueToday is ! Nothing about us should get decided without us! You can create your voting plan now with these easy steps! Tag three friends, visit https://reclaimyour.vote and join us today for these 2 events to help you !  2.741.5","['#NationalBlackVoterDay트윗', '#NationalBlackVoterDay', '#ReclaimYourVote']"
2020-09-20,Justice Ruth Bader Ginsburg inspired us all.113.9 0:01 / 1:101.91.68.2,
2020-09-20,"Justice Ruth Bader Ginsburg fought for all of us. She was a giant of the Court and unflinching in her pursuit of equal justice under the law. Because of her life’s work, we are closer to that more perfect union we’ve always strived to be.1.67.53.4",
2020-09-20,We must win.3.56.850.9,
2020-09-20,The Supreme Court is on the ballot. And the outcome will impact everything from health care to civil rights — affecting generations to come. Vote. Our future depends on it.I Will VoteBe a voter in the 2020 election.iwillvote.com41.45.8,
2020-09-21,Tune in as I deliver remarks on the passing of Justice Ruth Bader Ginsburg and the future of the Supreme Court.18:2519.5 Joe BidenTune in as I deliver remarks on the passing of Justice Ruth Bader Ginsburg and the future of the Supreme Court.pscp.tv1.12.29,
2020-09-21,Let me be clear: LGBTQ+ rights are human rights — and “LGBT-free zones” have no place in the European Union or anywhere in the world.Official says Polish 'LGBT-free zones' have no place in EUA top European Union official has strongly denounced the stigmatization of LGBT people by authorities in Polandabcnews.go.com3.51.26.1,
2020-09-21,"If this reporting is true, this complaint is deeply concerning and needs to be independently investigated immediately. These women are entitled to be treated with dignity and respect. Practices like this would end in a Biden Administration.What We Know About the Allegations of Forced Hysterectomies at an ICE FacilityA whistleblower made alarming allegations of forced hysterectomies at Georgia's Irwin County Detention Center, which is contracted by ICE.rollingstone.com3.21.24.2",
2020-09-21,"It was my honor to preside over Justice Ginsburg’s confirmation hearings, and to support her accession to the Supreme Court. Her opinions, and her dissents, will shape the basis of our law for generations to come — and we’ll be a more just and equal nation because of it.1.28.44.7",
2020-09-21,Our frontline workers have sacrificed so much during this pandemic — the least President Trump could do is tell them the truth.2.91.73.6,
2020-09-21,Honor and decency are on the ballot this November.7.61.35.6,
2020-09-21,"Justice Ruth Bader Ginsburg was proof that courage, conviction, and moral clarity can change not just the law — but also the world.2.46.83.2",
2020-09-21,"On the third anniversary of Hurricane Maria, it’s not enough to just remember the devastation wrought by the storm. We must act to ensure nothing like it ever happens again and to ensure Puerto Rico gets the full dignity and respect it deserves.Joe Biden for President: Official Campaign Website Statement by Vice President Joe Biden on the 3rd...Three years ago, Hurricane Maria devastated Puerto Rico, ultimately costing thousands of lives and destroying the homes and hopes of millions of American citizens. In the storm’s wake, the struggle...joebiden.com7192.19.6",
2020-09-22,"Thank you for the warm welcome, Manitowoc! With the help of companies like Wisconsin Aluminum Foundry, we're going to revitalize American manufacturing and make sure the future is made here in America.1.95.12.7",
2020-09-22,"When the virus came, President Trump wasn’t thinking about you, he was thinking about his own reelection.It’s how Trump looks at the world: It’s always about him, never about us.You deserve a president who will put you first.12.613.5",
2020-09-22,"In this moment, we're facing both a public health crisis and an economic crisis because Donald Trump failed to do his job. I'm in Manitowoc, Wisconsin, to discuss what I'll do to get our nation back on track. Tune in.33:1831.2 Joe BidenIn this moment, we're facing both a public health crisis and an economic crisis because Donald Trump failed to do his job. I'm in Manitowoc, Wisconsin, to discuss what I'll do to get our nation back...pscp.tv3.64.81.5",
2020-09-22,"Donald Trump ran for office saying he would represent the forgotten men and women of this country — and as soon as he got in office, he forgot about us.4.13.317.1",
2020-09-22,"Today, we'll pass another grim milestone in this pandemic: 200,000 American lives lost.Jill and I are keeping everyone who's hurting in our prayers. No words can numb your pain, but know the nation grieves with you.Today is dark, but we will overcome this. Keep the faith.3.21.26.4",
2020-09-23,"Cindy — I'm deeply honored to have your support and your friendship. This election is bigger than any one political party. It requires all of us to come together as one America to restore the soul of the nation. Together, we'll get it done. Cindy McCain3.82.918",
2020-09-23,"To celebrate , we're hosting a virtual rally with , , , and more! Tune in now — and make sure to register to vote at http://iwillvote.com.Joe Bidenpscp.tv6551.24.1",['#NationalVoterRegistrationDay']
2020-09-23,I’ve dealt with guys like Donald Trump my whole life.Guys who look down on you because they’ve got a lot of money.Guys who think they’re better than you.Guys who inherited everything they ever got in life — and then squandered it.101.2 0:02 / 2:071.61.86.7,
2020-09-23,We can’t let 2016 repeat itself. There’s simply too much on the line for anyone to sit this election out.Get registered to vote today: http://iwillvote.com.87.62.3,['#NationalVoterRegistrationDay2']
2020-09-23,"200,000 Americans have died from this virus.It’s a staggering number that’s hard to wrap your head around. But behind every COVID-19 death is a family and community that will never again be the same.There’s a devastating human toll to this pandemic — and we can’t forget that.2.47.93.1",
2020-09-23,"While other nations worked around the clock to get this virus under control, our president was too busy tweeting and golfing.Now, nearly 200,000 Americans have died.It didn’t have to happen this way.3.91.43.2",
2020-09-23,"Let me be very clear, : Not a single one of the 200,000 Americans we've lost to this virus was a ""nobody.""4.22.37.5",
2020-09-23,"We have the power to write the future we want for our country — and it starts at the ballot box. Register to vote today and let’s change the course of history, together.  Will VoteBe a voter in the 2020 election.iwillvote.com12.48.3",['#NationalVoterRegistrationDayI']
2020-09-23,"The last four years come down to the next 42 days. This is our moment — and if you vote, we’ll win.Head to http://iwillvote.com and get registered today. .6 0:01 / 1:001.97.32.1",['#NationalVoterRegistrationDay30']
2020-09-23,"Donald Trump sees the world from Park Avenue.I see the world from where I grew up: Scranton, Pennsylvania.1.42.215.8",
2020-09-24,"Asking for money isn’t my favorite part of running for president. But we’re coming up on our final end-of-quarter deadline of the campaign and need your help to hit our goal.If you’re able, please chip in today:Chip in to elect Joe Biden and Kamala HarrisJoin us! Contribute today.secure.actblue.com8.84.81.3",
2020-09-24,"This is our moment to tackle systemic racism head-on and build a nation true to our founding ideals. A nation where all men and women are not only created equal — but treated equally. Here's how we'll advance racial economic equity:The Biden Plan to Build Back Better by Advancing Racial Equity Across the American Economy | Joe...Joe Biden’s jobs and economic recovery agenda is built on the proposition that we must build our economy back better than it was before the COVID-19 crisis.  Over the last month, Biden has been...joebiden.com2.43.51.1",
2020-09-24,"To build our nation back better than before, we have to advance racial equity across the American economy. I’m in Charlotte, North Carolina, with  to discuss how we’ll get it done. Tune in.49:4424.7 Joe Bidenpscp.tv3.93.31.1",
2020-09-24,"Even amidst the profound grief & anger today's decision generated, violence is never & can never be the answer. Those who engage in it must be held accountable. Jill & I are keeping the officers shot tonight in Louisville in our prayers. We wish them both a swift & full recovery.8.52.211.2",
2020-09-24,"We must continue to speak Breonna Taylor’s name, support her family still in grieving, and never give up on ensuring the full promise of America for every American.Joe Biden for President: Official Campaign Website Statement by Vice President Joe Biden on the...Breonna Taylor was a beloved daughter, member of her community, and an essential worker who served as an E.M.T. as COVID-19 began to spread. But she died, shot in her own home by the police. In the...joebiden.com9.114.4",
2020-09-24,"As Juan Guaidó speaks about the Venezuelan humanitarian crisis and the crimes against humanity perpetrated by Maduro, I reaffirm my commitment to stand with the Venezuelan people.A Biden-Harris administration will always champion democracy and human rights around the world. NTN24 Venezuela ""La misión de verificación de la ONU publicó el informe que constata la responsabilidad de Maduro en crímenes de lesa humanidad: en Venezuela se ataca de manera sistemática a la población por razones políticas. Maduro es el responsable"": Guaidó http://bit.ly/3cox9Ap461.4",['#ENVIVO']
2020-09-25,"In-person early voting should be easy and convenient for all. The Flint, MI City Clerk's office will be open the last three weekends before Election Day for folks to cast their ballots. It's an example that cities and states across the country should follow.2.21.25.8",
2020-09-25,"Once again, we are called to ask ourselves whether justice could be equally applied in America. But what's clear is that today in America, Black women deserve better.5.51.810.8",
2020-09-25,"Michigan — You don’t have to wait until November 3rd to cast your ballot, early voting begins today across the state.It's easy and it's important: head to http://iwillvote.com/MI to make your plan to vote early. Gary PetersUS Senate candidate, MIEarly voting is officially underway here in Michigan for the most important election of our lives! Whether you’re voting in person, mailing your ballot or dropping it off at your clerk’s drop box — it’s crucial you have a plan in place.Make one at: http://IWillVote.com9914.61.2",
2020-09-25,"I've spent my career working to end violence against women and will fight to end the epidemic of missing and murdered indigenous women. I applaud Congress for passing Savanna's Act this week.Now, the Senate and President Trump need to reauthorize VAWA. It's long overdue. Kyle GriffinThe House has passed legislation to help law enforcement respond to a horrifying and largely invisible crisis: Hundreds of Native American women are mysteriously disappearing or being murdered.The bill, Savanna’s Act, passed on a voice vote.https://huffpost.com/entry/missing-murdered-indigenous-women-congress-savannas-act-murkowski_n_5f690b2bc5b63b8afd80ff43?wpy…3.35.72.4",
2020-09-25,Florida — I'm counting on you to vote and help us win the battle for the soul of this nation. Ballots are being sent out today across the state — head to http://iwillvote.com/FL to request yours.I Will VoteBe a voter in the 2020 election.iwillvote.com4.89.43.4,
2020-09-25,"We are a more just, more equal nation because of Justice Ginsburg. Now it’s up to all of us to carry on her fight.2.113.9",
2020-09-25,"On this Feast Day of Our Lady of Mercy, I stand in solidarity with all defenders of human rights from Cuba, Nicaragua, and Venezuela — and pray for the freedom of all political prisoners.2.27.43.7",
2020-09-26,"In the middle of a global pandemic, President Trump is trying to get the U.S. Supreme Court to eliminate Obamacare and rip health care protections away from 100 million Americans with pre-existing conditions.Don't forget that.7.62.710",
2020-09-26,"Thanks for a great trip, Minnesota! Don’t forget that early voting is now open across the state. Head to http://iwillvote.com/MN to make your plan to vote today.33.5 0:05 / 0:293.56.72.6",
2020-09-26,"The unrelenting impact of climate change affects every single one of us.It requires action, not denial. It requires leadership, not scapegoating.It requires a president to meet the threshold duty of the office — to care, for everyone.5.88.84.1",
2020-09-26,Health care is a right — not a privilege.2.14.628,
2020-09-26,"If I'm elected, I won't wait to take action on COVID-19.Minutes after the race is called, I’ll call Dr. Fauci and ask him to stay on.During my transition, I’ll bring together experts and leaders from both parties to chart a path forward.We will overcome this, together.2.4424",
2020-09-26,"Today, Justice Ginsburg made history one last time — and I was grateful to be there to pay my respects. May her memory be a blessing — and may we continue to be voices for justice in her name.2.11.411.3",
2020-09-26,"Thank you, . Your support and your friendship mean the world to me. John and I didn't always agree on the issues, but we put aside our differences to find common ground and move the country forward — it's what I'll do every day as president.83.3 0:03 / 1:183.91.98.3",
2020-09-26,"Obamacare was—and is—a big deal. As president, I’ll protect and build on it, lower health care costs, and give Americans the opportunity to choose a new public option.We’re going to make sure everyone has access to the affordable health care they need.Plan to Protect and Build on Obamacare | Joe BidenJoe Biden will protect and build on Obamacare by giving Americans more choice, reducing health care costs, and making the system less complex to navigate.joebiden.com4.65.82",
2020-09-26,We are in the middle of a climate emergency — and every day that Donald Trump remains in the White House further threatens the future of our planet.We have to vote him out.2.95.41.9,
2020-09-27,"In the middle of a pandemic, Donald Trump is trying to force through the confirmation of a Justice who will help him destroy Obamacare.Health care is at stake. Protections for pre-existing conditions are at stake.We can't let them win.71.13.1",
2020-09-27,"Today, President Trump nominated Judge Amy Coney Barrett to the Supreme Court — a jurist with a written track record of disagreeing with the Court’s decision to uphold the Affordable Care Act.Vote like your health care is on the ballot — because it is.Joe Biden for President: Official Campaign Website The U.S. Supreme Court - Statement by Vice...Election Day is just weeks away, and millions of Americans are already voting because the stakes in this election could not be higher. They feel the urgency of this choice – an urgency made all the...joebiden.com71.65",
2020-09-27,The Senate shouldn't vote until the American people do.3533.3,
2020-09-27,"Today is Public Lands Day and National Hunting and Fishing Day — and what better way to celebrate than the long overdue removal of William Perry Pendley from . It's a victory for everyone who values our public lands over those who want to exploit them for profit. The Colorado SunJudge removes Trump's public lands boss, William Perry Pendley, after governor sued https://bit.ly/342naNc .41.7",['#copolitics1천4']
2020-09-27,"At this moment, we're facing both the worst public health crisis of our lifetime and the existential threat of climate change.We need a president who believes in science.1.7317.8",
2020-09-27,"When Ebola hit, President Obama and I took swift action and successfully contained the virus.After COVID-19 hit, President Trump lied to the American people and said it would miraculously ""disappear.""Now, over 200,000 lives have been cut short.It's a national tragedy.12.511.5",
2020-09-27,"Supreme Court decisions affect our everyday lives, and the Constitution was designed to give voters a voice on who makes those decisions.The Senate shouldn't act until after the American people select their next president and the next Congress.Americans deserve to be heard.1.429.4",
2020-09-27,"Thank you  for your support at this critical moment for our nation.You said it best: This election is about earning the respect of the American people. It’s about decency. It’s about electing leaders who tell the truth.Thanks again, DJ. Next time we’re talking cars.161.3 0:04 / 5:00Dwayne Johnson 6.51.88.7",
2020-09-28,There's no mystery when it comes to what's happening with the Supreme Court. President Trump and Republicans have been trying to throw out Obamacare for years — and now they see an opening to get it done.We can't let them get away with it.1.11.910.3,
2020-09-28,"On this Gold Star Mother's and Family's Day, Jill and I are keeping the loved ones of our fallen heroes in our prayers. May we never fail to honor them and carry their spirit with us every day.3.11.49",
2020-09-28,The truth is the economy wasn’t working for folks long before these crises hit. It’s why  and I won’t just build back to the way things were — we’ll build back better. We won’t be satisfied until the economy starts working for everyone.71.47.2,
2020-09-28,These folks know that we can’t saddle this country with four more years of Donald Trump. Adrian Eng-GastelumLATINOS FOR BIDEN HORSE PARADE!!!  9.62.515.2,
2020-09-28,The decisions of the U.S. Supreme Court affect our everyday lives — and the American people deserve to have their voices heard when it comes to who serves on the Court. Tune in as I deliver remarks on President Trump’s nomination.Joe BidenThe decisions of the U.S. Supreme Court affect our everyday lives — and the American people deserve to have their voices heard when it comes to who serves on the Court. Tune in as I deliver remarks...pscp.tv2.53.41.1,
2020-09-28,"Jill, Kamala, Doug, and our families all extend our warmest wishes to all who observe Yom Kippur. May you have an easy and meaningful fast. And may you be sealed in the Book of Life.Joe Biden for President: Official Campaign Website Yom Kippur – Statement by Vice President Joe...Yom Kippur is a sacred day — a time for Jewish communities to come together to reflect and repent, to fast and to pray. It’s a moment to ask forgiveness from those we’ve let down, and to ask oursel...joebiden.com1.43.61.9",
2020-09-29,"Whether it's $7.50, $75, or $750 — every donation makes a big difference during this final stretch.Chip in to help us get Donald Trump out of the White House:Chip in to elect Joe Biden and Kamala HarrisJoin us! Contribute today.secure.actblue.com5.214.2",
2020-09-29,. is right: Your vote is your voice — and it’s up to all of us to make our voices heard this November.Make your plan to vote today: http://iwillvote.comDwayne Johnson 2.562.7,
2020-09-29,"Here's the deal: Until we deal with COVID-19, we'll never get our economy fully back on track, get our kids safely back to school, or get our lives back.It's why as president, I won't waste a day getting this virus under control.COVID Timeline | Joe Biden for President: Official Campaign WebsiteIn the midst of a growing public health crisis, the country is looking for leadership, effectiveness, and trusted experience — and that’s Vice President Joe Biden. Joe Biden has been laser-focused on...joebiden.com2.76.52.6",
2020-09-29,"I'm not looking to punish anyone, but it's about time the super-wealthy and corporate America start paying their fair share.2.34.231",
2020-09-29,President Trump can claim he wants to protect people with pre-existing conditions all he wants — but the fact is he’s fighting tooth and nail to take their protections away.4.62.19.9,
2020-09-29,"I believe there's no greater economic engine in the world than the hard work and ingenuity of the American people — and I witnessed it firsthand last week in Manitowoc, Wisconsin.Together, we're going to make sure the future is made here in America.3.36.12.7",
2020-09-29,"Folks, this is a big week for our campaign: Tomorrow, I face Donald Trump on the debate stage for the first time — and Wednesday is our final end-of-quarter fundraising deadline.We can't afford to fall short here. Chip in today:Chip in to elect Joe Biden and Kamala HarrisJoin us! Contribute today.secure.actblue.com4.34.11.7",
2020-09-29,The American people understand the urgency of this moment. They're voting in droves because their health care hangs in the balance.But Donald Trump doesn't care — he sees a chance to eliminate Obamacare and rip away health care protections from millions.It's unconscionable.6.41.25.9,
2020-09-29,How much more did you pay in taxes than President Trump?Head to http://JoeBiden.com/TrumpTaxes to find out.1.52.37.9,
2020-09-30,Donald Trump isn't a law and order president. He's a president who breaks the law and creates disorder.7.14.629.5,
2020-09-30,"On average, roughly 750 to 1,000 Americans are dying from COVID every day.When Donald Trump was presented with that number, he said, “It is what it is.”It is what it is because Donald Trump is who he is.51.8 0:02 / 0:539884.72.3",
2020-09-30,"When I hear 200,000 deaths, I think of the empty chairs at dining room tables all across the country, which just months ago were filled by loved ones.It didn’t have to be this bad.5.11.610",
2020-09-30,All aboard! Tune in as  and I kick off our train tour through Ohio and Pennsylvania.Joe Bidenpscp.tv2.43.41.9,
2020-09-30,"President Trump keeps promising to protect Americans with pre-existing conditions, but the truth is he’s in Court trying to rip their protections away.And now, he’s trying to jam through the confirmation of a Justice who will help him get it done.We can’t let him win.3.49.94.6",
2020-09-30,"Donald Trump talks a lot about the art of the deal. But under his watch, China has perfected the art of the steal.1.33.42.1",
2020-09-30,"Under this president, we’ve become weaker, sicker, poorer, more divided, and more violent.8.4640.1",
2020-09-30,"If we’re elected,  and I will wake up every single morning to fight for the middle class. For Main Street. For the folks who keep our country running.We’re going to make our government work for everyone — not just the wealthy and well-connected.1.31.912",
2020-09-30,"This election is Scranton vs. Park Avenue — and with your help, Scranton will win.1.94.92.2",
2020-09-30,"Folks, the big night is finally here. Tune in at 9 PM ET for the first presidential debate.45.23.3",
2020-09-30,"It’s grassroots donors like you who power our campaign. And I’m counting on you to help us meet our end-of-quarter fundraising goal.If you’re able, please chip in before tomorrow night’s big deadline:Chip in to elect Joe Biden and Kamala HarrisJoin us! Contribute today.secure.actblue.com1.31.87.3",
2020-09-30,"The American people deserve transparency from their leaders, it's why as of today, I've released 22 years of my tax returns. CNBCJoe Biden releases 2019 tax returns ahead of presidential debate https://cnb.cx/2Sc36CI1.54.425.4",
2020-09-30,"With casualties rapidly mounting in and around Nagorno-Karabakh, the Trump Administration needs to call the leaders of Armenia and Azerbaijan immediately to de-escalate the situation. It must also demand others — like Turkey — stay out of this conflict.Turkey's Erdogan says Armenia must withdraw from Azeri landsTurkish President Tayyip Erdogan said on Monday Armenia must immediately withdraw from territory he said it was occupying in Azerbaijan, and it was time to end a crisis over the breakaway region...reuters.com4.56.51.8",
2020-10-01,It's safe to say I've gotten to know the hardworking men and women of  over the years — I'm proud to stand with them as they face furloughs due to funding cuts.These essential workers have kept us moving during this pandemic –– now it's time we have their backs. Transp. Trades Dept.2.64.52.4,
2020-10-01,"We're in Johnstown, Pennsylvania, for the final stop of the Build Back Better Express Tour. Tune in now to watch.Joe BidenWe're in Johnstown, Pennsylvania, for the final stop of the Build Back Better Express Tour. Tune in now to watch.pscp.tv1.32.11",
2020-10-01,Last night reinforced why I got into this race: We are in a battle for the soul of this nation — and it’s a battle we must win.1.8434.1,
2020-10-01,"Folks, it all comes down to this. We’re just a few hours away from our final end-of-quarter deadline before Election Day — and we need your help to hit our goal.It’s now or never. Chip in to help us beat Donald Trump:Chip in to elect Joe Biden and Kamala HarrisJoin us! Contribute today.secure.actblue.com2.221",
2020-10-01,"We're in Greensburg, Pennsylvania, for stop four of the Build Back Better Express Tour. Tune in now to watch.22:0634.1 Joe BidenWe're in Greensburg, Pennsylvania, for stop four of the Build Back Better Express Tour. Tune in now to watch.pscp.tv12.11",
2020-10-01,"We're in Alliance, Ohio, for stop two of the Build Back Better Express Tour. Tune in now to watch.Joe BidenWe're in Alliance, Ohio, for stop two of the Build Back Better Express Tour. Tune in now to watch.pscp.tv1.72.71.4",
2020-10-01,White supremacy has no place in America.We shouldn’t have to beg the President of the United States to say that.1.26.532.9,
2020-10-02,I paid my taxes.These folks paid their taxes.So why didn’t President Trump pay his?71.76.4,
2020-10-02,"Donald Trump will do everything he can to distract from the fact that because of his failed COVID-19 response:- Over 200,000 Americans have died- 26 million are on unemployment- 1 in 6 small businesses risk permanent closureWe can’t let him.1.52.615.1",
2020-10-02,"On Native Women's Equal Pay Day, we recognize the hard truth that Native women earn just $0.57 for every dollar a white man makes. It's unacceptable.A Biden-Harris Administration will stand with women in Indian Country and pass legislation to close the gender wage gap.1.83.81.9",
2020-10-02,"Three years ago today, Las Vegas was struck by tragedy when a gunman opened fire on the Route 91 Harvest Festival. It remains the deadliest mass shooting in modern U.S. history.As we remember those we lost, we must take action to ensure it never happens again.5.22.522",
2020-10-02,"When I first ran for Senate, we put up a billboard that said, “Joe Biden: For all our families.”It’s a motto that has guided me throughout my career.It doesn’t matter if you’re a Democrat or Republican—I’ll be a president for all Americans, not just the ones who vote for me.1.32.216.1",
2020-10-02,"During Filipino American History Month, we celebrate the community's immense contributions to our country — from early immigrants to the millions today, many who serve in the military or as frontline workers. As President, I'll work alongside them to protect the American people.2.115.3",
2020-10-02,Jill and I wish a happy Mid-Autumn Festival to all those celebrating. We join you in hoping for a future filled with peace and prosperity — and hope your festivities lead to a bountiful harvest in the year ahead.1.74.94.1,
2020-10-02,"On behalf of Jill and our entire family, I want to wish the Korean-American community a happy Chuseok. May your celebrations be filled with laughter, joy, and plenty of good food.   !2.11.613.2",
2020-10-02,Jill and I send our thoughts to President Trump and First Lady Melania Trump for a swift recovery. We will continue to pray for the health and safety of the president and his family.3.89.396.2,
2020-10-03,"Be a patriot. Do your part.Wearing a mask will protect you. But it will also protect those around you — your mom, your dad, your son, your daughter, your neighbor, your co-worker.Don’t just do it for yourself. Do it for the people you love.6.85.126.7",
2020-10-03,"Thank you, Grand Rapids, for a great afternoon. From the virus to the economy, we face immense challenges as a nation. But if we come together and act as one America, we can and will overcome them.2.29.48.1",
2020-10-03,We have to come together.136.4 0:03 / 1:054.51.27,
2020-10-03,"I’m delivering remarks from Grand Rapids, Michigan. Tune in.26:3675.6 Joe BidenI’m delivering remarks from Grand Rapids, Michigan. Tune in.pscp.tv2.34.22.2",
2020-10-03,"We can, we will, and we must come together.7.52.728.8",
2020-10-03,This cannot be a partisan moment.It must be an American moment.We have to come together as a nation.1.94.838.7,
2020-10-03,"I’m running as a Democrat, but I will be an American president. Whether you voted for me or against me, I will represent you.3.18.284",
2020-10-03,"Tonight, , , and  are hosting a grassroots fundraiser to discuss what's at stake this November and the importance of making your voice heard at the ballot box.Chip in to reserve your spot: https://joe.link/3l1GVvc1.863.6",
2020-10-03,"I’m happy to report that Jill and I have tested negative for COVID. Thank you to everyone for your messages of concern. I hope this serves as a reminder: wear a mask, keep social distance, and wash your hands.2.715.590.9",
2020-10-04,One month until we can call  our First Lady-Elect.1.83.132.8,
2020-10-04,"Folks, with just one month left until Election Day, voting is underway and there’s no time to wait to make your voice heard. Head to http://iwillvote.com to find everything you need to make your voting plan.I Will VoteBe a voter in the 2020 election.iwillvote.com3.29.74.5",
2020-10-04,There’s just one month left before the most important election of our lifetime — one that will shape the future of our nation for decades to come.Don’t wake up on November 4th wishing you had done more. Get involved today:Join the TeamIt's time for respected leadership on the world stage—and dignified leadership at home.joebiden.com2.15.62.5,
2020-10-04,"One month until Election Day. Let’s do this, America.312.6116.6",
2020-10-04,"It's time we come together.It's time we see each other as fellow Americans, who don't just live in red states and blue states, but who live in — and love — the United States of America.That's who we are — and there is nothing we cannot do if we do it together.7.22.414.8",
2020-10-04,"At this moment, we’re facing unprecedented crises. But I know the American people have what it takes to overcome them.There’s not a single thing beyond our capacity.71.814.2",
2020-10-04,"Receiving the Medal of Freedom from my friend  was a great, great honor. I'm proud to have dedicated my life to serving this country — but I'm not done yet.6.83.316.8",
2020-10-05,Before we're Democrats or Republicans or independents — we're Americans.We can't forget that.1.7433.3,
2020-10-05,Imagine a future where:- Health care is a right- We end the gun violence epidemic- We combat climate change- Our government works for everyoneIt’s a future that we can build — together.1.75.135.5,
2020-10-05,The economy.Climate change.Health care.Civil rights.Racial justice.The U.S. Supreme Court.Our democracy.They’re all on the line. Vote.I Will VoteBe a voter in the 2020 election.iwillvote.com12.211.5,
