date,text,hash_tags
2020-09-16,Are you sure your in Florida Joey Cmon man Cmon and why are you always confused ?2,
2020-09-16,"Wtf do you mean Joe? 2nd floor of ladies department?!   Ella MizrahiJoe Biden: ""Cause if you could take care, if you were a quartermaster, you can sure in hell take care runnin' a, you know, a department store uh, thing, you know, where, in the second floor of the ladies department or whatever, you know what I mean?""134",['#BidenDementia트윗']
2020-09-16,"I believe that every American deserves a fair shot to get ahead and a government that treats them equally. But that hasn't been the case for the people of Puerto Rico. Today, I'm releasing my new plan to change that:The Biden-Harris Plan For Recovery, Renewal and Respect for Puerto Rico | Joe Biden for President:...Joe Biden believes that Puerto Rico, and the more than 3 million American citizens who call it home, deserve to be treated with dignity and respect. Whether you live in Reading, Pennsylvania;...joebiden.com1.66.42.1",
2020-09-16,"When Voting, remember the DNC History of being on the wrong side of History..The  was the Party of Slavery, Lynching, Segregation and now Marxism..113",
2020-09-16,I see you guys are desperately scrambling to win back the Hispanic vote.6,
2020-09-17,Because the alternative is you & that really sucks. Biggly. ,['#MAGA2020112']
2020-09-17,"Question for you Joe. No cheating,  no teleprompter and in your own words, why wouldn't we?1",
2020-09-17,"You, and your Dems, did NOTHING!  You called Trump a racist for closing the borders immediately.  Pelosi went through crowds in Chinatown saying the virus was NO PROBLEM.  If you cared about America, and it's people, you would have done something.  You did not, and do not!12",
2020-09-17,"Just helping you with your memory. Democrats were busy impeaching Trump (not paying attention to the virus as it spread) They said it was low risk-nothing to worry about.  Trump issued a travel ban from China,Biden said Trump had a “record of hysteria, xenophobia,& fear-mongering28",
2020-09-17,Welcome to Harris Biden’s America.  We remember the Trump prosperity before the CCP & Dems unleashed CV19 and willingly destroyed the global economy.  This is ON THE DEMOCRATS!GIF2,
2020-09-17,"Biden taking medication for alzhiemer disease?Do bidens handlers only let him out, On one of his good days?Is that why biden needs a script at all times?Will anyone give biden the debate questions in advance?Will biden show up for the debates?Can he do all 3?13",
2020-09-17,We’re going to get this virus under control and get your life back on track.2.33.222.9,
2020-09-17,"I strongly dislike the guy, but I believe he's done a pretty good job.Your administration kinda sucked.13",
2020-09-17,"Can’t wait to hear you explain how in the debate, literally, CANNOT WAIT 19",
2020-09-17,You must have missed the fact that they hid the supplies from the people who needed it111,
2020-09-17,"Whatever ,we voted Brexit knowing we were back of the queue, we Brexiteers have long memories wait til you need a hand and we tell you to fuck off.9",
2020-09-17,"Trump supporters are the threat to safe neighborhoods? Is that you, the dementia, or the teleprompter talking there?2120",
2020-09-17,"It’s the Democrats that are rioting, burning, and looting. They should just except the will of the American people, that Donald Trump was elected.189134",
2020-09-17,You had 47 years. You’re done!7,
2020-09-17,Here you go.235,
2020-09-18,"Why do democrats try so hard to divide people buy race, economic status, gender? Rich people hire the middle class, if they are not over taxed they will expand more invest more and hire more. Most people are not going to be rich, but most of them work for someone who is.12",
2020-09-18,Guess you and Hunter are in for some hefty taxes if you win. But relax Alzheimers Joe...u ain't gonna win so you're safe15,
2020-09-18,Uhm ya OK. What about you and Hunter and your financial ties to foreign countries? Hush now sleepy Joe....come get your slippers on and get some jello13,
2020-09-18, Town Hall on CNN starts in about 15 minutes. How many people think that Trump is in front of his TV with a mountain of Big Mac's and KFC??,['#TrumpTwitterMeltdownComingSoon32']
2020-09-18,You just want to cover up all the crimes you and your cronies have committed over the years.214,
2020-09-18,I’ve got my  ready for all your gaffes16,
2020-09-18,The world needs you and Kamala in that House Joe. Break a leg tonight.4113,
2020-09-18,"Yeah. Sure. Who's gonna help you? Bill Gates, I guess.46",
2020-09-18,"  lie for votes only. And you’ve done nothing in 50 yrs but fill Biden family pockets. 17,155  Pinocchios for you. Minimum 1 lie/day  yrs.22",
2020-09-18,Says the uber wealthy man who’s voting record is abysmal at best and has been in government for nearly 50 years.8,
2020-09-18," Wow! You really have lost all your marbles. Trump saves us money you steal it.  Biden on Ukraine - Billion DollarsIt was hard to find this part of the video to share so I was able to find it and share it so you all can share this with ease. Blackmailing Ukraine, got to l...youtube.com2530",['#TrumpPence2020Joe']
2020-09-18,I don't talk about myself I use a Chicken avatar.Six major surgeries in the last four years flatlined twice.Without question I am lucky to be alive.I don't need to live any more but I have a 10yo son whoneeds me as well as my wife.There has NEVER been a worse time in America3312,
2020-09-18,"But, you said you were going to raise my taxes, and I'm not one of Trump's rich friends.118",
2020-09-18,What the hell makes you think I need an Ivy League degree to be president? .2 0:04 / 1:164.11.25.7,['#BidenTownHall115']
2020-09-18,"We want to know how much funding you got from the rich...how much of funding   sent you. How much of funding  providing you.Yes...those millions could have wiped the entire country's poverty, and homelessness. Plus could have helped several poor nations.12","['#BLM', '#ActBlue']"
2020-09-18,"C'mon man.. the lowest unemployment numbers, people brought home more money in just 1 year compared to the 8 years you were VP, more people buying homes, largest reduction in poverty in over 50 years. Minority groups led the way in poverty alleviation.  Joe you don't know shit.26",
2020-09-18,"If you don’t give the rich tax breaks, they eliminate or don’t create jobs.  They pay employees less. They increase prices to make up for their loss as well.4220",
2020-09-19,Ooooorah. trump daddy bought his diploma as a practical matter his daddy bought him through every school they sent him too. His daddy helped trump set the record for cowardice hes. 5 time fraudulent draft dodger not 1 or 2 but 5 time what a hero to his base116,
2020-09-19,"Let me be clear: The voters should pick a President, and that President should select a successor to Justice Ginsburg.5952.9",
2020-09-19,"Lol. Come ON, man! 1",
2020-09-19,We thank your handlers.4,
2020-09-19,I haven't seen your response to  doing the impossible and bringing peace to the Middle East. Thoughts?17,
2020-09-19,The voters in our house voted for you and Kamala today in MN.   too!19,
2020-09-19,I'm not voting until after debates when we can actually see you debate without any scripted comments.2110,
2020-09-19,Another Trump peaceful protest getting ready to start momentarily. Experience what it’s like to have the love of the American people.720,
2020-09-19,"""In fact, you can vote in September, October and November if you're a Democrat"".3",
2020-09-19,"Amy is right: our democracy depends on your vote. And you don't have to wait until November to cast your ballot.If you're in Minnesota, head to http://IWillVote.com/MN and make your plan to vote today. Amy KlobucharEarly voting starts TODAY in Minnesota!Our democracy depends on your vote. The stakes could not be higher.1.12.81.1",
2020-09-19,Job loss due to Democrat’s election interference campaign closing down businesses using a simple virus as an opportunity. Trump created more jobs prior to your tricks and he is bringing them back boldly again. Evil moves Joe. Evil moves.136,
2020-09-19,I'll take a blue-collar billionaire businessman over a half century crooked career politician any day.     ,"['#QuidProJoe', '#BeijingBiden', '#Trump2020', '#KAG24']"
2020-09-19,"Having grown up in PA, I dont know anyone who strives to make it to Scranton and lots who strive to make it to Park Ave. You are right about the choice. Down or up. I will take up any day.2",
2020-09-19,"Good lord you think we're dumb. Lock downs are destroying businesses, thus jobs. Despite this, numbers are improving. Wouldn't surprise me in the least to discover this was all a set up to derail the economy on purpose because Orange Man Bad.14",
2020-09-19,They have a lot to celebrate after what  has done in brokering middle east peace. Wouldn't you say Joe?15249,
2020-09-19," Can you lie abt Trump any more than you already have? Ds hear sweet old gramp & his sad stories to pluck heart strings of bleeding heart obamaboozled D's. This man is no novice at manipulation, lies, corruption up to his hair plugs. What a disgusting display.2124",
2020-09-19,Really joe. Because those of us in middle America don't relate to SCRANTON at all. Your comments are polarizing to the heart of the US. You dont see us.12,
2020-09-19,Trump trying to take credit for any job that comes back after being down during the pandemic. He can’t do anything without cheating !!!58,
2020-09-19,Quick vote now.  Before you see senility on parade at the debates.  Quick vote now.19,
2020-09-20,"Keep rewriting the laws, Trump is going to win anyway so he may as well do it now. If he said he would wait you Democrat’s would be screaming a good president would select someone. Crazy liberals. ",['#MAGA2']
2020-09-20,But you won’t so....6,
2020-09-20,We’ll get ready to cry -because it ain’t happening  202015,['#TRUMP']
2020-09-20,That sounds desperate...5,
2020-09-20,You must not win. You forgot to bring the hot sauce.4,
2020-09-20,"Sleepy Joe, darling, we DO have a President and that is President Donald J. Trump and Sleepy Joe, darling, President Donald J. Trump is going to be our President for four more years, come November 3rd and we need a new Justice as soon as possible, no waitingMAGA17",
2020-09-20,"We already picked our President and he's about to be re-elected. We have had enough of professional politicians who schedule the major functions of OUR Government around THEIR elections. We aren't here to serve you, you're here to serve us. There's a vacancy - must be filled now.7",
2020-09-20,"Guess what? The voters did pick a president, and he will fill the vacancy. It would be a bad idea to leave the court at at 8 when certain people are threatening to not accept the outcome of the election if it doesn’t go their way.2",
2020-09-20,"Get bent, Joe.115",
2020-09-20,Was this text one that you actually wrote?Or did your staff?2,
2020-09-20,"You wont, and you and your handlers know it....8",
2020-09-20,We already picked a president! In 2016! His term isn’t up yet!22,
2020-09-20,We must win at all costs.2117,
2020-09-20,Trump202036,
2020-09-20,We did and he will.,['#FillThatSeat26']
2020-09-20,VOTE FOR PRESIDENT DONALD TRUMP  FOR PRESIDENT  ...315,
2020-09-20,Time for the nurse to tuck you in Joe.1735,
2020-09-20,"Trump must win, Yes.9",
2020-09-21,That’s why I am voting for Trump! Keep draining the swamp!4,
2020-09-21,You never did anything to enrich anyone's lives except for your family5,
2020-09-21,"Hey, how about sending another $150 billion to Iran? Now that would help... Iran!4",
2020-09-21,"On the third anniversary of Hurricane Maria, it’s not enough to just remember the devastation wrought by the storm. We must act to ensure nothing like it ever happens again and to ensure Puerto Rico gets the full dignity and respect it deserves.Joe Biden for President: Official Campaign Website Statement by Vice President Joe Biden on the 3rd...Three years ago, Hurricane Maria devastated Puerto Rico, ultimately costing thousands of lives and destroying the homes and hopes of millions of American citizens. In the storm’s wake, the struggle...joebiden.com7192.19.6",
2020-09-21,How does a US Supreme Court Justice change the world?  Is that their job?311,
2020-09-21,RBG helped pave the way for women! She will be missed so very much.12,
2020-09-21,WE WILL REPLACE THE BABY KILLER ruth bader ginsburg IMMEDIATELY!!!VOTE TRUMP   FOREVER RT %!15 0:03 / 0:234,['#MAGA']
2020-09-21,"I dont know who does these for you Joe , But could you tell them I said how cute it is that they think you stand a chance ! Give them a raise Joe ! You can afford if you cant maybe your corrupt son can give it to them you know the thing in  and  ","['#China', '#Ukraine76']"
2020-09-21,Yes. And you will be the one to nominate the next Supreme Court justice.42,
2020-09-21,We have a President right now that can fill it.  We will need all justices when all the voter fraud cases go to the Supreme Court21,
2020-09-21,Guess that leaves you two out then.29,
2020-09-21,Yes WE THE PEOPLE MUST WIN! VOTE FOR PRESIDENT TRUMP! ,['#Trump2020LandslideVictory36']
2020-09-21,"HEY CLOWN, YOU'VE HAD A LIFETIME OF CHANCES AT MAKING AMERICA BETTER....BUT YOU CHOOSE TO FILL YOUR BANK ACCOUNTS AND FAMILIES INSTEAD !23",
2020-09-21,"So after 47 years you have decided to be honorable and decent?  Sorry, I don’t believe it.2",
2020-09-22,Warm welcome from all 3 of you......and 200 Trump supporters33,
2020-09-22,"Again, there is no way in hell that sleepy Joe is writing any of these tweets111",
2020-09-22,All five people.  What an embarrassing ‘campaign’ and weak candidate.3,
2020-09-22,Wonderful! Keep up the visits. Don’t forget Michigan.Be safe!!16,
2020-09-22,"Biden's a slow study ... it took him 44 years of getting it wrong, and 3 years of watching Trump do it right before he actually caught on.  Too late, his handlers will never let him do a darn thing, I fear...4111",
2020-09-22,"President Trump already OWNS Made in America.How about you start with something a little easier, like the Pledge of Allegiance.   Steve GuestJoe Biden completely botches the Pledge of Allegiance:""I pledge allegiance to the United States of America, one nation, indivisible, under God, for real.""14",
2020-09-22,"Boy, these writers of yours, Joe.     Amusing. "" Discuss what you'll do to get things back on track""       What were you"" discussing"" the last 4 years while the President built the greatest economy, military, and manufacturing, jobs, in this country's history? Go sit.3",
2020-09-22,"bro, you always look tired now and out of breath.  Please just stay in your basement forever.  Thank You.2337",
2020-09-22,"That factory wouldn't exist without Trump.63,000 factories shut down during the ObamaBiden era, Trump brought back 413,000 manufacturing jobs.217",
2020-09-22, this is sad brother . Just stop and get some rest. Serious . James WoodsIt’s becoming a crime now. Elder abuse.12,
2020-09-22,"Like America First, Joe?1169",
2020-09-22,Here’s something you won’t see at a Joe Biden rallyPeople...Trump has so much enthusiasm on his side...Trump Landslide is coming dopey191 0:02 / 0:5221736,
2020-09-22,Actually you’ll kill it with the green new deal an over reach of regulation. We don’t believe your campaign slogans. You’ve never followed through in the past.115,
2020-09-23,Biden has had his pudding and is sound asleep.3,
2020-09-23,Wow how far will you exploit these deaths for political gain just disgusting2,
2020-09-23,"Your campaign is over Joe! your staff just dosent have the heart to tell you!They're too busy propping you up, In grooming kamala for the hit piece that she is!3",
2020-09-23,It would have been worse if you was President! Look what you and Obama done with a Virus that was not half as bad! How was you aware of Covid back in Oct 2019? Why Did Obama visit the lab and give them almost 5 Million for research? What did you know and when did you really know?      .  6,
2020-09-23,It didn’t have to be this bad.5.22.29.1,
2020-09-23,"You called him xenophobic, remember.13",
2020-09-23,Biden has had his pudding and is sound asleep.13,
2020-09-23,"""In the 1st 100 days of The Trump Administration, I received a substantial pay raise, and started being respected again...never forget American Patriots, We were FORGOTTEN under The obama & o'biden Administration...""""I will never forget!!!!!"" ",['#Trump2020LandslideVictory21']
2020-09-23,"No dude.  6%.94% were individuals with 2 or more comorbidities.60% were men over 65, & women over 80.We have 330 million people in the U.S.6% of the Covid-19 death totals were solely due to Covid alone.  Or 12k people.Old age & health helped kill the other 182k.READ !23",
2020-09-23,Why is Joe Biden's profile picture one of those colorful Facebook Text-Boxes?114,
2020-09-23,When will BLM ask Joe Biden not to speak in front of an American flag?28,
2020-09-23,Cool dude117,
2020-09-23,Joe Biden is an idiot....he’d still be allowing travel from China into our Country1410,
2020-09-23,"Which is why we voted Trump into the WH, immediately following your failed tenure there, Sleepy.137",
2020-09-23,"Hunter Biden got $83,000 per month for Ukraine 'ceremonial' gig: reportFor doing nothing. Wow. Hunter Biden got $83G per month for Ukraine 'ceremonial' gig: reportHunter Biden was reportedly paid $83,333 per month after being hired by Burisma Holdings, one of Ukraine’s largest natural gas companies, in 2014 as a non-executive “ceremonial figure” with a...foxnews.com1113",
2020-09-23,Are you sure it’s not 200M people ?? 2219,
2020-09-24,Biden bin Hiden's tweeter is as confused a sleepy joe himself.4,
2020-09-24,"No, you haven’t. He’s one of a kind special guy. You’re an average Joe.6",
2020-09-24,And Donald Trump earned it you stole it6,
2020-09-24,Better than a guy who just steals his money from American tax payers while smiling in their face.2,
2020-09-24,Does that mean to Democrats to sponsor more race riots?17,
2020-09-24,"Borrow some from your son, he got 3.5 mil from Putin18",
2020-09-24,Didn’t you receive a lot of $$$  last Friday?3,
2020-09-24,I'll give you $100 to drop the pretense and stop campaigning. You are wasting money and a slot that someone competent should fill (and that does not mean Kamala).3,
2020-09-24,Acting ain't your gig Joe.3,
2020-09-24,You couldn’t shine President Trumps shoes.He’s twice the man you ever thought of being Joe and he’s honest!5,
2020-09-24,Ask your son......hes seems to have lots of money.3,
2020-09-24,"Sorry man, but l think karma is about to take a huge bite out of your saggy old a$$3",
2020-09-24,"you son has gotten millions from Ukraine and trafficking women.  might not want to bring up the ""money"" situation.14",
2020-09-24,At least Trump doesn’t have a fourth grader writing his Tweets for him.3,
2020-09-24,"Hey Joe, watch Elizabeth McDonald, fbn, huge story about you and Hunters corruption with Russia, China, Ukraine and more. Doesn't look good for you Joe. Lot of collusion, you're not fit to run for president. You're compromised , you're dirty Joe. Your whole family is. Collusion!15",
2020-09-24,Hey Joe's handlers ask Joe where Hunter is? ,['#MoscowHunter12']
2020-09-24,"To build our nation back better than before, we have to advance racial equity across the American economy. I’m in Charlotte, North Carolina, with  to discuss how we’ll get it done. Tune in.Joe Biden·24.7 0:00 / 49:47Joe Bidenpscp.tv3.93.31.1",
2020-09-24,Hahahahahaha cute Joe... now have Jill give you some pudding13,
2020-09-24,"You got enough fckn money! Billionaires funding a corrupted, lying, Trojan horse to take a wrecking ball to America!13",
2020-09-24,"Where is Hunter!?Senate report links Hunter Biden to ‘prostitution or human trafficking ring’Hunter Biden allegedly sent “thousands of dollars” to people who appear to be involved in the sex industry, according to Wednesday’s report released by Senate Republicans. The report claimsnypost.com1214",
2020-09-24,"Joe, how much did you charge the Secret Service to stay in your guest house?2",
2020-09-25,"Joe , put a lid on it Lecture us with no questions1434",
2020-09-25,"Live from somewhere in a Delaware basement, Joe “hiden” Biden.  Sleepy time Joey1",
2020-09-25,Get thee behind me!136,
2020-09-25,"You mean that ADA with premiums no one can afford and very few, if any, in some cases, options to choose from? Cut the , Joe. Your boy, Barack and his team, designed it to fail, so your corrupt party could then argue that a single payer is the only viable option.121",
2020-09-25,"Her boyfriend fired the first shot.  They could have opened the door when the police knocked.  It didn't have to happen, but actions have consequences.116",
2020-09-25,Don't you think that 33 MILLION Medicare beneficiaries will soon receive a card in the mail worth $200 to help cover prescription drugs is great news?113,
2020-09-25,Really What about the Ones that you Sexually Molested ? What about the ABORTED and Children. Do you Fight for them. Hypocrite13,
2020-09-25,"By the way - the DNC IS THE KKK - started it, kept it and opposed any liberties for women and black people along the way ",['#walkaway22']
2020-09-25,Where's Hunter?3225,
2020-09-25,Let’s talk about        ,"['#HumanTrafficking', '#HunterBiden', '#moneylaundering', '#Burisma', '#Ukraine', '#prostitutes', '#QuidProJoe', '#MAGA2020LandslideVictory28']"
2020-09-25,"Um, Joe already forgot Tara Reade's name.310",
2020-09-25,Remember that time you forcibly finger banged Tara Reade14,
2020-09-25,"While we're at it:How about ""we"" fix Flint's Water problems so our nation's children (future Democrats) AREN'T being poisoned through neglect....Michigan's Republican run government under Rick Snyder decided to sweep the problem under the rug.25",
2020-09-25,Enough pandering! It’s like all other races are obsolete in your campaign ———-,['#MoscowHunter11']
2020-09-25,There is absolutely nothing affordable about the ACA except for those that get it for free. My insurance premium increased by 300%. It needs to be torn apart.33,
2020-09-25,"Who leaked the Flynn transcript and how much of Hunter's $3,500,000 did you get?15",
2020-09-25,Goodnight Mumbles!!!725,
2020-09-25,Tell us about Hunter742,
2020-09-26,"He is offering a choice, not a requirement.9",
2020-09-26,Why is climate change burning just the western part of the country? Is it racist to westerners or something?14,
2020-09-26,Does it require arsonists?12,
2020-09-26,"Where, exactly does it say that people have a right to others labor? I’m here thinking there was a war to end that.2",
2020-09-26,You’re full of lies! Obamacare left many of us with no insurance at all ! Stop lying ! You did nothing but crush the middle class !16,
2020-09-26,"Are prostitutes a right or privilege? Ask Hunter, I’ll wait.7",
2020-09-26,"You are putting out the same talking points from 30 yrs ago, what’s changed?7",
2020-09-26,Health care is definitely something you need. The presidency is not.4,
2020-09-26,Joe wear a hat that'll solve everything !!118,
2020-09-26,"If I'm elected, I won't wait to take action on COVID-19.Minutes after the race is called, I’ll call Dr. Fauci and ask him to stay on.During my transition, I’ll bring together experts and leaders from both parties to chart a path forward.We will overcome this, together.2.4424",
2020-09-26,Did you and Obama rewrite the Constitution? because I can't find it in the copy I have here.3,
2020-09-26,"It was a requirement, not an option.   It was a tax, that became a hardship for middle class, doubling insurance costs.215",
2020-09-26,The Affordable Care Act made people pay money for not being able to afford insurance!184189,
2020-09-26,"So wonderfully gracious, and presidential...it brings tears to my eyes  to think we could actually have that again...thank you !!!!    VOTE JOE BIDEN!!  MAKE AMERICA NORMAL AGAIN !!!!!112",
2020-09-26,Neither you nor no one else has a RIGHT to anyone elses private time. I thought you were a big constitutionalist.7,
2020-09-26,Joe's tweeterer's are firing on all cylinders tonight.  Hint:  it's not working Joe.  Does Joe even know these are his tweets?197127,
2020-09-26,"Everything must be free...right?  No, not that right.  Bernie said it, not you Joe.1112139",
2020-09-26,"If Obamacare is so great put all federal employees, including members of Congress, on Obamacare. Obamacare was and is bad policy.  Essentially, it provides health care than many cannot afford to use.2418",
2020-09-26,We know who you sold us out to before & we know you will again. The Government has no right under the constitution to mandate health care despite what Roberts the shill called it. We the people are taking our Country back that is why Trump is there & you never will be. Fail ,['#3146']
2020-09-26,"Then you should seek a dementia screening...Joe, your dementia is showing. ","['#BidenDementia', '#HealthcareHeroesforTrump22']"
2020-09-26,"Hey ""this is a big F'ing Deal""Premiums went through the roof & deductibles are higher than those you & your BFF Obama banned. You RIPPED choice of doctor, network & plan from millions of Americans & now have the gall to spread fear about ?Put a lid on it Joe.119",
2020-09-26,healthcare is a matter of personal responsibility. You can't call it a right because means different things to everyonehypochondriacs think that it means drugs and daily doctor visits.others never go to the doctor & are healthier for it!It cannot be cookie cutter316,
2020-09-26,It's climate change in your cataracts...that's all.117,
2020-09-27,Not what you were saying four years ago.215,
2020-09-27,"So glad that’s a priority for you, since you know, the death % u I s .0005%. But I’m sure you can’t think of bigger problems to address. Like violence, anarchy, riots, LEO’s being shot, gangs, etc...yeah no let’s focus on this virus and cost ppl their livelihood.13",
2020-09-27,"We did vote for president to put in a scotus. Donald J Trump. But then again, your party has resisted his election for 4 years. Let's go for four more and then let's talk about it2",
2020-09-27,"Yeah, but Ebola was nothing here in US!12",
2020-09-27,"We know  didn't write this tweet or any of his tweets, but we know that  does write his own! ","['#2020TrumpLandslide', '#2020Elections12']"
2020-09-27,Why? Trump is still your President for the four years ,['#FourMoreYears15']
2020-09-27,The people already voted for President- it is his duty!Where ya been pops?12,
2020-09-27,Maybe refund our penalties for not participating?  That would be a great start on a poor program.3,
2020-09-27,"In the middle of a pandemic, Donald Trump is trying to force through the confirmation of a Justice who will help him destroy Obamacare.Health care is at stake. Protections for pre-existing conditions are at stake.We can't let them win.54.7 0:04 / 0:2071.13.1",
2020-09-27,"We voted for a 4-year term, not a 3-year, not a 3 1/2-year, a full 4 years, idiot.And we’ll vote for another 4 for Trump to follow.16",
2020-09-27,They did1321,
2020-09-27,You mean you will follow President Trump's guidelines? after all you're just repeating his message.116,
2020-09-27,China virus Why aren’t you and world as pissed as POTUS Shove this crap joe Put a lid on it China virus dare you to mention in debate ass wipe43,
2020-09-27,We did already.19,
2020-09-27,Everyone in congress and the President were elected by the people. So they are getting what they wanted.19,
2020-09-27,Why is the  focused on the  when this Pandemic is out of control and killing Americans??  American voters have had enough of Trump and GOP!  Trump is killing Americans.   Trump LIED to Americans.244,"['#SCOTUS', '#TrumpKnewAndDidNothing']"
2020-09-27,"Voters vote for presidents, presidents nominate Supreme Court justices. The senators are voted for by the people and vote for the president’s nomination. You’ve been in DC for 47 years & you still don’t know how government works? Stop napping all the time and learn something25",
2020-09-27,90% of the country is NOT on Obamacare.  It is too expensive5240,
2020-09-27,"What does the Pandemic have to do with upholding the Constitution with an exceptionally qualified Judge?Sounds like you're ""Politicizing the Pandemic"".  2231",
2020-09-27,"Are you still Alive Joe, 180 Years1112",
2020-09-28,"and nothing that has Biden can be seen, no signs, no streamers, no flags. Just a word salad that it is, whatever...3",
2020-09-28,"My horses are voting for Trump, and I have about as many as shown in that looping clip.14",
2020-09-28,"But Joe there is not one banner, sign, etc to be found in that whole line!“Come on man”! That  parade might as well be for me!don’t even hear “Biden 2020”4",
2020-09-28, President Trump will go down in history as the best President ever!  THANK YOU PRESIDENT TRUMP!22,['#KAG2020LandslideVictory']
2020-09-28,The decisions of the U.S. Supreme Court affect our everyday lives — and the American people deserve to have their voices heard when it comes to who serves on the Court. Tune in as I deliver remarks on President Trump’s nomination.Joe BidenThe decisions of the U.S. Supreme Court affect our everyday lives — and the American people deserve to have their voices heard when it comes to who serves on the Court. Tune in as I deliver remarks...pscp.tv2.53.41.1,
2020-09-28,Let me be clear: the sitting President has the right and authority to appoint a successor Justice. You don’t get to make up rules that suit you. ,['#ImWithHer131']
2020-09-28,I don’t see a Biden sign11,
2020-09-28,"We did & they will, if they want to be re-elected.6",
2020-09-28,We would love for u to be clear. Hell you’ve had 180 years at least on this earth to learn clarity.111,
2020-09-28,They don't have a vote.It is a courtesy.You know this right?You were a Senator and a VP right?17,
2020-09-28,"Why are you politicizing the death of your son? Voting for you is becoming more obvious . You will say whatever to get elected, the media will run interference . Your candidacy is fraudulent .2410",
2020-09-28,"Why do you lie so much? The president is on record that he will protect pre-existing conditions. That is NOT ""at stake.""Also, ObamaScare is a sham that no working person can afford.617",
2020-09-28,You called the military “stupid bastards”36,
2020-09-29,"Does that include you Joe? According to the Wall Street Journal, you used a series of tax loopholes to avoid paying hundreds of thousands of dollars in payroll taxes yourself.11",
2020-09-29,"I'm not looking to punish anyone, but it's about time the super-wealthy and corporate America start paying their fair share.2.34.231",
2020-09-29,We all know that it will also mean for us too. Democrats can't get enough of other peoples money. Of course you all will try to convince us it's in our best interest. No thank you. I'm voting Trump.12,
2020-09-29,Nap time Joe2,
2020-09-29,"Hunter Biden got $3.5 million from the wife of the Mayor of Moscow, Russia, WHY? He took millions in dirty money from Ukraine and China, FOR DOING NOTHING! It’s called influence peddling. Yeah Creepy Joe, lectures US about ‘fair.'",['#BidenCrimeFamily34']
2020-09-29,I wonder how much hunter Biden paid in taxes ??3,
2020-09-29,"Hey Joe, start any wars lately?Trump receives third nomination for Nobel Peace PrizeWASHINGTON, D.C. (WTVO) — President Donald Trump has received his third nomination for the Nobel Peace Prize, this time from Australian law professors, on the basis of the “Trump Doctri…mystateline.com13",
2020-09-29,3,
2020-09-29,"The Rock? You're getting endorsed by somebody who knows nothing about politics. Good Job, that's the last person who will endorse you Sloppy Joe!12",
2020-09-29,"$2,257.  I live on a part time job making10k a year and social security. I've gotten $40 worth of haircuts since Covid the first of the year.4",
2020-09-29,"How doesn’t understand taxes and has already declared he’ll raise yours, so...4",
2020-09-29,Every comment wants President Trump to stay in the White House.  I’ll give my 750 to Trump !5,
2020-09-29,Absolutely Joe!15,
2020-09-29,"This retiree single female pays $8,000 annually.15",
2020-09-29,Why don’t you beg for a buck like Swallowhard did?  148,
2020-09-29,"You are the ones that wrote the tax codes and put the loopholes in  the first place, and you even used some of those same loop holes not to pay  . So shut up39",
2020-09-29," FORCING someone to work for the benefit of another under threat of punishment is called SLAVERY. FORGET the 2016 election, Demokkkrats have never accepted results of the 1860 election of Lincoln.Only the color of their MASKS have changed.54",['#DemocratsAreDestroyingAmerica']
2020-09-29,"They need to pay their fair share just like the rest of us. I devoted 20 years of my life to my country in the U.S. Navy and you know what, I still paid my taxes.2",
2020-09-30,That is both gross and embarrassing. What you really need is a strong pair of Depends.2,
2020-09-30,"IT ME!!!I IS A GOOD BOY WHO LIKES ICE CREAM! I ALSO HAVE A PHONE!I, A MILLENIAL, HAVE BEEN RELATED TO!POKEMOOOOOOOON!2",
2020-09-30,Dont let  off the hook. You slam him for the fascist he is and tell him we are taking back our democracy and dont like his brand of fascism.25,
2020-09-30,That's why all the big banks are backing you...1,
2020-09-30,BREAKING: DNI declassified documents showcasing Clinton drove the spying conspiracy against the Trump campaign to deflect attention from her email problems. Wow!GIF12,
2020-09-30,I wanna see you and Trump do a line of coke together13,
2020-09-30,This is for your boys Joe.12,
2020-09-30,"This. This is Donald Trump's America. Mike BakerThe Proud Boys are ecstatic tonight about getting mentioned in the debate tonight.""Trump basically said to go fuck them up! this makes me so happy,"" writes one prominent Proud Boy.  8.56.823.9",
2020-09-30,Awesome. A president with a sense of humor7,
2020-09-30,GO JOE!!2,
2020-09-30,So unpresidentialGIF11,
2020-09-30,Can you get all that done before 9:30am?16,
2020-09-30,47 years and you still do not understand tax law. Really!  Big sigh.23,
2020-09-30,You’re the man Joe!Give him hell!5,
2020-09-30,Give credit to the intern who came up with this....3,
2020-09-30,Didn’t somebody tie Jeni’s to shenanigans? Was it  or ? I can’t remember....26,
2020-09-30,Ha ha ha I love your  sense of humor and making the trump team look like the paranoid idiots they are.1112,
2020-09-30, it seems our next president has an awesome sense of humor! Love it!  ,['#PresidentBiden13']
2020-09-30,Had enough?2.27.833.3,
2020-09-30,You’ve got this Joe!13,
2020-10-01, packing them in “outside” at    ,"['#Johnstown', '#Pennsylvania', '#DemocratsAreCorrupt', '#TrumpLandslideVictory20202']"
2020-10-01,Your own running mate called you a racist? How’s that?2,
2020-10-01,￼You better tell your friend Whoopi she’s wrong and a racist for being their friends49,
2020-10-01,Didnt  call you a racist??2,
2020-10-01,Neither does black supremacy. Disavow and rebuke BLM now punk!3,
